,EMI,ROI,EligibleLoanAmount
43141,1954.65,0.190611089,18600
43143,525,0.259259259,13560
43147,213.801345,0.131567521,9000
43150,148.645896,0.200383816,20100
43153,545.16396,0.094612947,14238.6
43155,1146.511465,0.186528919,11100
43156,351.2,0.080713366,7260.000001
43158,671.2,0.077405665,10200
43164,658.619821,0.122730064,24600
43166,504,0.095022624,9299.999999
43169,786.3,0.207669757,13728
43171,222.15,0.128995732,7740
43174,701.161188,0.203060249,15672.3
43175,167,0.143101971,15000
43178,197.03905,0.126637555,20077.5
43182,747,0.199359488,4752
43183,70.364496,0.11284599,12300
43186,669.9933,0.25093633,7499.999999
43190,190.0019,0.159663866,5100.000001
43192,449.9991,0.082568807,10080
43193,15.1362,0.152542373,18000
43194,234.471424,0.115122556,8299.199999
43195,423.749435,0.053478467,14100
43197,322,0.084249084,31774.5
43198,665.0019,0.159663866,43800
43202,724.5,0.126561272,9900
43204,357.4608,0.193548387,14100
43209,301.82592,0.120028159,25500
43212,148.424702,0.139932915,14400
43213,902.75,0.072786277,54000
43214,1149.526752,0.134274089,25800
43216,437.567709,0.138005344,13395
43217,944.9727,0.173553719,30300
43218,175.00175,0.14893617,14414.4
43219,680.0017,0.145299145,18000
43220,54,0.051233397,13500
43226,2550,0.145299145,75000
43228,165.7705,0.259259259,5100.000001
43232,2128.5,0.124266573,45000
43234,1500,0.130434783,16800
43235,177.6033,0.173553719,12900
43236,3062.5,0.109131403,43800
43245,689.99655,0.256505576,9000
43248,333.565176,0.196916158,18000
43250,191.6349,0.224806202,13875
43251,66.637575,0.24110192,9450
43257,277.545897,0.24110192,20850
43258,1010.2428,0.147121535,54000
43259,162.888,0.248120301,7499.999999
43260,447.50358,0.151823579,6143.699999
43262,85.8125,0.2,7200
43264,1928.50203,0.168744805,10800
43267,856.727389,0.242366846,9600.000001
43269,800,0.166666667,12420
43271,277.5,0.156118143,12600
43273,1150,0.223300971,8399.999999
43277,3960,0.180327869,24000
43278,2212.5,0.227799228,16800
43279,2082.7144,0.115044248,21510
43284,162.110495,0.160721779,23700
43285,1299.342004,0.166597216,12000
43286,624.00208,0.094202899,12000
43288,97.848423,0.24110192,15000
43291,1961.6,0.196916158,30900
43292,227.2,0.066293184,15000
43295,854.9973,0.082568807,43500
43296,252.845346,0.099828968,16500
43299,17.0205,0.259259259,16500
43302,485.690286,0.244598882,18000
43308,118.29375,0.238095238,25681.5
43309,1270.8,0.24110192,17100
43313,270.3415,0.094612947,9739.500001
43317,1715,0.255398362,13950
43321,624,0.193548387,13824
43323,639.8,0.242366846,17700
43324,74.832586,0.19987198,34500
43325,1315.597976,0.168330007,16500
43327,1030.398712,0.114103473,0.2999988
43329,846.748871,0.101446671,24000
43332,398.998404,0.073902575,51000
43335,3073.5,0.170055606,23760
43338,1235,0.159663866,2760.3
43339,16.047,0.152542373,15900
43341,980,0.122807018,24240
43342,1638,0.120105587,38700
43347,143.03772,0.122422115,10800
43351,133.7407,0.145299145,6000.000001
43354,1159.678,0.086674582,18000
43355,522.498955,0.094612947,24672.3
43356,1359.2,0.145226088,17340
43357,263.6622,0.224806202,6739.2
43358,267.099703,0.118088015,15600
43363,241.999395,0.057048562,11100
43364,250.6,0.082147774,6562.500001
43367,28.929762,0.24110192,8100
43369,798,0.1663193,14249.1
43371,240,0.074074074,18450
43372,2214,0.155761925,13500
43375,2398.5,0.155761925,18000
43376,0,0.259259259,10050
43381,1425,0.124726477,18900
43382,55.015675,0.122730064,28500
43385,758.25,0.144201968,27420
43388,959.7,0.242366846,19500
43396,347.8,0.148138683,13500
43397,125.6,0.059089198,22500
43398,1431.5,0.169779992,15000
43403,75.7196,0.099099099,12600
43404,515.144763,0.146684871,19500
43405,424.915,0.078341014,6323.4
43411,325.0026,0.115044248,18300
43412,119.401191,0.24110192,8280
43415,2415,0.243570348,30600
43418,1279.6,0.242366846,12058.8
43423,144.1065,0.18699187,18000
43425,233.805,0.230769231,9600.000001
43431,2099.315547,0.126561272,29700
43433,693.618709,0.21253642,6923.7
43436,2624.9895,0.259259259,84694.5
43438,1575,0.095022624,20400
43439,181.327575,0.153618282,10500
43444,250,0.166666667,29213.1
43445,687.95036,0.123959702,12870
43447,1396,0.122499122,9000
43450,834.86875,0.134199134,18300
43451,1533.032,0.21253642,45630
43452,621,0.093792478,26700
43453,504.8,0.201533057,20400
43464,525,0.207920792,14400
43465,37.60426,0.192897498,8100
43466,1304.1,0.126561272,13124.4
43468,39.2825,0.2,4500
43470,429.00143,0.125109361,20280
43483,13.139442,0.222515938,17100
43484,944.65,0.21253642,19500
43491,1370.882856,0.124956248,15000
43493,181.9442,0.145299145,13800
43494,1564.001564,0.135247319,13327.5
43495,137.4296,0.180327869,8700.000001
43499,90.8686,0.224806202,9000
43500,73.67058,0.254009698,8111.999999
43501,1872.5,0.069680901,27000
43502,1614,0.138970208,21600
43503,869.9971,0.224806202,18000
43504,250,0.090909091,51000
43508,900,0.130434783,44265.3
43510,1617.847511,0.19929538,5400
43512,542.848449,0.134274089,9600.000001
43513,234.678,0.166666667,25500
43516,641.3376,0.137931034,18300
43517,80.773,0.259259259,19341
43518,1223,0.108972645,9150.000001
43522,525.70969,0.169090154,33600
43523,83.8625,0.2,9600.000001
43524,400,0.074074074,9870.000001
43528,612.5,0.14893617,25206.9
43529,580,0.224806202,9900
43532,2415,0.243570348,15600
43533,473.7625,0.111111111,15120
43534,25.1125,0.2,10800
43537,93.4119,0.224806202,15573.6
43540,533.8,0.210671718,21600
43543,656.25,0.08045977,10800
43550,1559,0.134873259,10080
43552,64.9935,0.061032864,27000
43553,143.026856,0.248346362,12000
43555,1799.001799,0.152470548,48000
43558,182,0.153976311,8100
43559,1850,0.156118143,25500
43560,64.6835,0.259259259,10800
43562,1451.321043,0.170055606,18619.2
43566,575,0.18699187,8640
43567,74.6955,0.198396794,22500
43569,217.8,0.098205429,16500
43573,1864.5,0.144933732,18000
43577,1332,0.099909991,17273.4
43583,250,0.2,22500
43586,498.944673,0.24110192,14970
43587,425,0.078341014,66000
43588,665.148675,0.116997792,24000
43592,0,0.242366846,5364
43594,2506.34246,0.112688554,24000
43595,61.309956,0.18153544,10800
43600,875.2,0.17952084,1800
43602,107.505954,0.200703381,5969.999999
43604,31.826312,0.255620068,7499.999999
43607,1783.65,0.134274089,31500
43608,23.58135,0.090909091,22290
43617,480,0.193548387,15000
43618,2668,0.224806202,18435.6
43621,50.7275,0.2,10200
43625,349.9,0.259204386,12000
43626,1040.4,0.147775695,11700
43628,75.741952,0.14266118,13500
43632,15.6484,0.224806202,15000
43634,675.0081,0.212598425,17328
43635,498.177216,0.21868896,15900
43637,228,0.131944444,13350
43641,783.6455,0.094612947,24000
43643,832.3,0.106265082,15000
43644,580.99917,0.076638966,28200
43647,2871,0.160651335,21000
43649,749.4,0.111032092,18000
43650,359.842,0.166666667,36000
43655,0,0.189298743,18000
43658,777.203886,0.162689442,30000
43660,2574,0.204708128,13650
43665,2160,0.125874126,21600
43666,625,0.111111111,6864.000001
43668,1860,0.085086917,25500
43669,167.813406,0.208672945,21600
43673,2867,0.222818062,12300
43677,1450,0.224806202,16500
43678,389.99675,0.061032864,16500
43680,426,0.124343257,22800
43682,1919.396801,0.242366846,9000
43683,49.6965,0.259259259,10500
43684,1257.6662,0.224806202,22800
43686,72.189,0.055266887,24000
43690,409.243148,0.13599447,7200
43694,1095.001095,0.098693105,18600
43695,1206,0.167360533,30000
43697,294.596072,0.164159144,3899.999999
43698,418.1526,0.152542373,16200
43699,230.760564,0.253954044,25920
43703,110.2625,0.111111111,28500
43704,3600,0.152542373,18000
43717,260,0.115044248,5400
43719,3485.997676,0.188575138,5550.000001
43721,3073.5,0.170055606,20700
43722,138.310983,0.206286213,19500
43723,855,0.086757991,11100
43725,2399.25,0.242366846,17700
43728,495,0.130434783,33000
43733,577.502288,0.203314213,14550
43738,1840.5,0.169779992,19500
43740,354.99929,0.066293184,10626
43742,464.675616,0.200703381,12900
43746,291.257154,0.170055606,25002.3
43747,2399.998,0.166666667,18720
43751,186.82552,0.140893471,28800
43752,413.2,0.093628206,12900
43753,3.5003,0.224806202,4500
43756,81.200114,0.239485892,13500
43759,212.496,0.057315234,27000
43760,540,0.152542373,18900
43763,377.4,0.111742761,4028.4
43764,816,0.092558984,10800
43765,1095,0.127399651,13050
43766,1838.9034,0.152542373,13500
43767,395.8498,0.159663866,13500
43768,1008.917707,0.186528919,19500
43773,692,0.121574139,15600
43774,795.14085,0.126637555,30900
43777,509.9983,0.078341014,11400
43781,635.4,0.24110192,12000
43785,1999.2,0.199935995,14100
43786,73.98504,0.067164179,18600
43793,1521.598098,0.159805075,21496.2
43795,500,0.2,9441.600001
43806,35.292426,0.224746104,18000
43807,1270.796823,0.24110192,21300
43809,610.16825,0.175257732,30000
43816,1038.001038,0.094038775,28200
43819,60.40555,0.126637555,9000
43823,115.333547,0.242366846,12300
43826,311.5,0.081726354,33000
43828,238.425,0.085505258,15000
43829,1300,0.115044248,16800
43831,1709.1,0.159593243,11400
43833,328.1841,0.24110192,13500
43837,1147.5,0.071063632,28500
43839,289.8,0.126561272,16500
43842,1000.001,0.090909091,24000
43843,1280.71965,0.242366846,24000
43847,1500,0.130434783,19500
43848,934.8469,0.115044248,36000
43854,1090,0.178981938,20700
43857,2499.99875,0.111111111,15900
43861,750.41995,0.126637555,20700
43863,650.03985,0.118942731,27128.4
43866,159.9984,0.137931034,15000
43868,112.5,0.069767442,23700
43869,360.12,0.107142857,11159.7
43871,4234.998306,0.144860612,30900
43875,106.8405,0.130434783,8772.000001
43876,750,0.130434783,10296
43877,165.11771,0.076638966,12300
43878,32.543456,0.238617329,10.5000012
43881,80.725935,0.255675475,21311.1
43883,2173.5,0.126561272,36450
43886,539.8344,0.264705882,14025
43889,1300,0.115044248,19500
43891,901.25,0.204771372,15600
43896,1134,0.152542373,7488
43899,336.9552,0.193548387,19500
43902,3313.5,0.180932099,18000
43908,3975,0.13718723,31200
43909,352.087687,0.152470548,10500
43910,472.8,0.136143746,8200.8
43913,1270.8,0.24110192,7800.000001
43914,249.999,0.090909091,16800
43915,1060.49697,0.131567521,11856
43916,500.0000004,0.047619048,18900
43917,1438.8,0.193418293,11077.2
43918,1574.247901,0.173485412,16800
43919,0,0.242366846,9000
43924,284.358988,0.204201814,7448.699999
43926,700,0.259259259,12900
43927,580.712763,0.206286213,12600
43928,352.7849,0.115044248,16020
43930,1023.75,0.207920792,12600
43933,400,0.074074074,14400
43935,175.506507,0.134274089,40500
43936,742.483287,0.1972385,4320
43938,179.7,0.10698339,7936.499999
43942,190.564395,0.1663193,27000
43943,379.4,0.159451963,1087.2
43945,1620,0.118942731,14550
43946,2442.998604,0.122499122,12000
43948,89.84849,0.204201814,28500
43949,178.789212,0.145153018,19500
43951,68,0.063670412,19500
43953,1312.042328,0.13599447,11700
43954,363.906288,0.24110192,15000
43955,807.95,0.128084401,11400
43957,2540,0.112688554,29100
43958,874.325312,0.078171091,119400
43960,503.4432,0.137931034,17400
43961,5245,0.173417094,25500
43962,885.068552,0.110082762,27000
43964,1701.664,0.166666667,16591.8
43965,54.575125,0.191919192,8399.999999
43966,940,0.090909091,19500
43971,3748.5,0.199935995,47100
43978,675.75,0.209486166,9381.899999
43979,54.9989,0.052132701,1500.000001
43983,302.561992,0.197946744,60000
43984,68.0133,0.103139013,12492.3
43986,325.2,0.139858937,11877
43987,1155,0.161425577,9600.000001
43989,230.0672,0.137931034,16500
43991,635.4,0.24110192,1800
43993,459,0.082568807,57600
43998,212.8,0.057315234,61500
44002,87.1847,0.223903764,8550
44005,919.2,0.071149916,75000
44009,518.85,0.103380256,17334.9
44013,1258.5,0.077405665,165000
44015,1468.75,0.105145414,18000
44016,299.64,0.199807954,19500
44021,3499.8978,0.122807018,9600.000001
44024,443.795,0.180327869,9000
44025,144.781858,0.224746104,18600
44030,1270.796823,0.24110192,23040
44031,262.5,0.08045977,25500
44032,182.498175,0.154334038,15600
44040,1499.997,0.230769231,28350
44045,1349.5,0.21253642,7800.000001
44046,498.3368,0.115044248,12000
44048,1642.5,0.098693105,56700
44050,252.03276,0.133824166,9000
44052,912,0.102333932,18000
44054,1215,0.118942731,19300.5
44058,45.7792,0.18699187,13500
44063,429.7566,0.095022624,9000
44065,0,0.24110192,10800
44066,241.08,0.21875,5400
44067,334.4,0.143248801,16800
44072,2361.49808,0.239485892,24990
44079,599.6,0.130359162,11400
44080,1365,0.173553719,7924.200001
44081,299.7,0.090826439,16200
44083,17.88795,0.112688554,9000
44084,1949.1129,0.124956248,77700
44085,573.75,0.183673469,8700.000001
44090,800,0.090909091,10800
44091,305.25,0.141630901,8669.400001
44093,1331.99778,0.099909991,37500
44094,1787.4072,0.193548387,22500
44096,3665,0.127856271,34500
44103,2224.742571,0.163109884,16200
44104,312.5,0.111111111,15000
44105,221.980167,0.24110192,27900
44106,825,0.076212471,20100
44107,259.136896,0.195624196,21039.3
44111,2800,0.21875,10800
44113,335.25,0.069334574,12000
44118,549.785,0.2,11400
44121,1656.4865,0.159663866,14100
44122,814.16412,0.126561272,21840
44124,413.6916,0.145299145,21122.4
44125,970,0.088422972,24900
44127,2504.254181,0.107063131,105000
44132,224.85095,0.154334038,42000
44133,2760,0.18699187,16500
44134,2031.87237,0.254287845,16800
44135,1.583505,0.242366846,6840
44137,480.114795,0.221244451,11400
44139,332.8,0.14266118,12600
44140,922.252635,0.208547685,24000
44141,835.1,0.106584472,10500
44148,930,0.230769231,15000
44151,20.5175,0.2,9720
44152,1133.46,0.173485412,11400
44156,615,0.10952805,18000
44160,521.5,0.129677981,30973.2
44163,26.80293,0.222999223,8100
44165,956.25,0.101123596,10500
44169,195.0291,0.118942731,1800
44171,275.10912,0.165275459,9675
44182,6.0117,0.224806202,4200.000001
44185,1279.6,0.242366846,7499.999999
44190,727.606684,0.23942805,9600.000001
44191,948,0.105945463,34500
44195,172.667516,0.218994064,12000
44196,260.104292,0.242366846,9600.000001
44197,1270.8,0.24110192,21300
44200,1417.5,0.086340795,36600
44202,945,0.136069114,7152.000001
44203,1165.1304,0.173553719,11739
44205,118.08777,0.233657752,23166
44209,50.00000002,0.047619048,7244.399999
44214,136.423557,0.24110192,16941.6
44215,1200,0.193548387,12156
44216,166.7358,0.158957107,36000
44217,316.24885,0.103139013,6570
44223,80,0.074074074,4200.000001
44231,525,0.08045977,12786.9
44234,340.0068,0.253731343,28500
44236,43.05376,0.142367067,21000
44239,169.763,0.180327869,21000
44240,788,0.164578112,8100
44241,640,0.2,30000
44243,2140.00214,0.096657633,17204.4
44244,195.152409,0.200703381,32700
44247,475.797621,0.192180305,6000.000001
44255,441.913725,0.162829636,18000
44258,600,0.107142857,9900
44260,59.4355,0.224806202,17400
44261,600,0.193548387,24759.9
44262,1027.5132,0.122807018,82500
44263,985.6,0.151967436,9600.000001
44266,1234.35,0.159593243,10200
44267,112.296475,0.061473487,24000
44278,421.849351,0.06094469,37500
44282,3520.0016,0.137931034,28500
44286,2333,0.189167275,14700
44288,34.0935,0.259259259,18000
44289,749.6,0.157823817,8100
44291,490.45,0.223903764,7650
44292,839.9986,0.122807018,14352
44295,1305,0.224806202,6840
44296,566,0.123959702,11400
44297,597,0.165971643,12300
44298,1475.1,0.140819658,21600
44300,23.405,0.2,15810
44302,1088.2542,0.18699187,28500
44303,320,0.074074074,18000
44307,839.9986,0.122807018,34200
44309,1359.2,0.145226088,30000
44311,38.08764,0.1799918,15300
44312,426,0.166666667,10395
44318,65.8,0.061737662,22500
44321,2400.0032,0.137931034,39000
44325,1449,0.243570348,15000
44326,495.25,0.123959702,7499.999999
44328,3510.00234,0.189627229,25800
44329,206.27028,0.218139171,11400
44330,115.418765,0.212288302,16446
44332,1740.897513,0.199167134,22500
44333,303.578702,0.242366846,10200
44334,1270.8,0.24110192,36000
44336,750,0.130434783,41880
44337,1260,0.207920792,10601.1
44338,772,0.161777033,17052.9
44341,852.00142,0.124343257,12000
44342,71,0.066293184,1980
44344,241.122,0.259259259,15300
44346,1141.92,0.189627229,5400
44347,230,0.084249084,5699.999999
44348,522.5,0.094612947,6300
44349,806.869675,0.092476631,7175.999999
44350,204,0.074074074,3600
44352,778.874355,0.180663662,9900
44356,47.366865,0.120105587,42000
44358,483.00138,0.064546305,25500
44359,1395.9,0.134274089,12273.9
44361,3820,0.160369437,66000
44362,4573.496951,0.233657752,15600
44363,3127.5,0.172527927,16290
44365,1948,0.08875524,42000
44366,958.956175,0.092970522,14700
44368,31.556,0.21875,10418.4
44371,1212,0.091734787,8399.999999
44372,1118.6,0.073988332,13198.5
44377,2492,0.199487672,21600
44383,2098.5,0.122730064,10200
44389,446.842025,0.199679872,11700
44393,75.13826916,0.014778325,9515.999999
44396,299.76,0.19987198,15000
44398,1062,0.175189706,21900
44399,1575,0.259259259,18000
44400,70.831646,0.087424713,12171.6
44401,614.404096,0.16998672,2866.799999
44403,236.00118,0.055712937,9420.000001
44404,647.759,0.205718824,10500
44409,1100,0.215686275,23100
44411,175.00795,0.129677981,18000
44412,219.9978,0.180327869,27000
44413,714.99857,0.125109361,18000
44415,749.6,0.157823817,12788.7
44422,269.7,0.082484632,39000
44424,1015.001015,0.092147072,46500
44430,12.4062,0.224806202,4799.999999
44435,187.5,0.069767442,31350
44436,370.398148,0.156260547,12300
44437,190.50323,0.199679872,11232
44446,208.998955,0.094612947,11400
44447,280.570592,0.156260547,13500
44448,237.079,0.073215941,20400
44453,16.2855,0.259259259,13800
44456,47.4048,0.193548387,16200
44458,1621.1784,0.227799228,11100
44460,600,0.130434783,20280
44468,2494.66765,0.186595087,17700
44469,1738.701882,0.143762308,39000
44470,479.202674,0.160580878,9000
44473,1902.25,0.098042753,31200
44474,31.815846,0.159593243,21642
44476,181.46425,0.191919192,21960
44477,1410.75,0.129299086,39000
44478,260.0013,0.115044248,15000
44479,395.70944,0.203821656,66000
44483,1235,0.198075381,6608.099999
44484,552,0.084249084,20700
44485,153.7261,0.224806202,7332.000001
44486,149.689624,0.139488856,19350
44492,1012.5,0.183673469,18000
44494,780.243392,0.197946744,75000
44496,0,0.224806202,21000
44497,788,0.136143746,7499.999999
44501,1225.7,0.106344951,20124
44502,324,0.152542373,8579.999999
44505,1498.5,0.090826439,13200
44507,0,0.24110192,10500
44510,146.6,0.127856271,3300.000001
44513,3587.5,0.222999223,14400
44515,216.72079,0.125109361,13500
44517,0,0.259259259,15000
44520,100,0.090909091,15600
44525,883.8375,0.08045977,29700
44530,765,0.092558984,18900
44534,2548.2,0.215070644,48000
44535,430.08,0.118476728,8061.000001
44544,21.7744,0.236641221,18660
44547,2700.0027,0.118942731,15000
44548,179.5,0.152183128,7499.999999
44551,512.699852,0.197946744,21300
44552,661.30127,0.09901793,18000
44553,740.4657,0.224806202,18369.6
44556,1250.8,0.23821132,12900
44557,50.776698,0.165484436,6984
44559,1900,0.159663866,14400
44560,41.104,0.259259259,19500
44562,204.751995,0.242366846,12600
44567,530.24697,0.131567521,12000
44568,750,0.130434783,14400
44569,2698.997301,0.21253642,15000
44570,870,0.224806202,64800
44571,337.60665,0.103139013,4549.200001
44577,59.8,0.056425741,21300
44580,241.536284,0.156687468,12000
44584,431.936674,0.19987198,33000
44586,981.6,0.109290104,8100
44593,179.0257,0.224806202,7499.999999
44596,1599.5,0.242366846,14235.9
44598,858.1195,0.259259259,23961.6
44600,1158.975,0.11308204,28260
44602,739.5,0.228275969,4500
44604,187.5,0.069767442,10546.2
44607,1450,0.224806202,13500
44609,65.519271,0.24110192,16500
44614,619.99752,0.198717949,18000
44615,194.99925,0.069767442,30900
44617,626.998746,0.111427048,24300
44618,1604.301699,0.242366846,19800
44625,979.3,0.122730064,18000
44627,899.5,0.152470548,27900
44631,693.99653,0.257609503,15000
44634,479.5,0.120492524,7425.600001
44638,400.004,0.166666667,6405.000001
44640,716.30973,0.167360533,49500
44645,197.59796,0.240121581,10500
44646,503.7,0.143762308,5699.999999
44650,1713.5,0.129677981,16200
44651,144.400608,0.193483345,15000
44657,153.6653,0.18699187,12000
44659,4896.5,0.122730064,31149.6
44661,755.98512,0.149659864,12300
44662,1259.75178,0.196916158,9000
44665,1628.3925,0.159593243,26700
44666,82.7085,0.130434783,6192
44672,136.682,0.259259259,7499.999999
44685,584.1,0.06094469,21300
44686,51.05946,0.102333932,13680
44689,2047.95,0.090826439,15600
44690,3712.498515,0.129299086,24000
44692,2399.25,0.242366846,14400
44693,1759.446801,0.242366846,36473.4
44695,661.50189,0.158957107,5400
44696,298.5,0.165971643,9600.000001
44706,873.54,0.159593243,24000
44711,2750.0022,0.099099099,30000
44712,459,0.152542373,5889.6
44713,10.14056311,0.00990099,15000
44722,813.9846,0.180327869,30442.2
44723,1353.2382,0.152542373,13902.6
44724,1415.7717,0.159663866,15600
44725,447.00149,0.129677981,15750
44726,2500,0.2,15300
44731,1699.993625,0.175257732,7175.999999
44732,3298.5,0.180260677,36000
44733,2470,0.159663866,13500
44736,429.597852,0.17681923,9000
44738,1700,0.090909091,22500
44739,87.500875,0.08045977,16920
44742,1725,0.18699187,12000
44743,25.18541,0.122036874,7499.999999
44745,880.4,0.124343257,13650
44752,197.9937,0.082568807,9000
44753,0,0.147266991,28800
44754,961.101373,0.120724523,30000
44755,45.029243,0.141557215,13800
44756,1958.850157,0.145226088,23400
44763,491.257634,0.242366846,6612.900001
44764,400,0.074074074,9900
44766,354.8,0.15067097,10800
44767,4305,0.222999223,19500
44770,178.0482,0.099099099,11400
44771,89.955,0.2,9000
44772,692.501385,0.121651296,9051.900001
44773,210.0315,0.259259259,33600
44780,982.5,0.061473487,42600
44782,2296,0.222999223,15000
44788,84.32353,0.162829636,12000
44789,1114.4,0.217894572,68519.1
44790,1117.5,0.129677981,12000
44791,1812.5,0.111111111,15000
44792,2482.5,0.141999142,12900
44793,112.643712,0.24110192,9600.000001
44800,21.7036,0.224806202,15000
44802,158.5,0.136814847,8399.999999
44808,832.319292,0.185932921,30900
44809,113,0.053478467,33600
44811,700,0.259259259,10007.1
44813,759.45,0.110715874,18536.4
44814,267.87119,0.144201968,11460
44817,200,0.166666667,8700.000001
44820,700,0.122807018,8039.999999
44826,72.0819,0.165275459,17400
44829,524.7,0.148863733,34500
44830,990,0.180327869,16500
44837,503.64,0.122730064,6599.999999
44842,756.035,0.2,12600
44844,446,0.10031489,21600
44846,108.94872,0.181669394,9600.000001
44847,525.328956,0.106664284,11077.2
44849,116.31417,0.0953501,37500
44851,54.104952,0.203314213,17994
44857,685.5,0.185999186,19500
44863,80.34146,0.204201814,10500
44869,494.55,0.09901793,18000
44874,875.9988,0.107142857,39000
44876,779.598051,0.163109884,14760
44878,109.86609,0.191592563,12000
44879,1249.995,0.2,2999.999999
44881,180.01,0.071149916,14700
44883,1644,0.141188595,27600
44886,1173,0.190021059,13500
44887,1025.5,0.127780201,32400
44888,1223.2,0.23418594,18000
44890,322.5,0.176954733,14400
44893,131.12957,0.125109361,10200
44894,44.83525,0.191919192,15600
44900,2399.931426,0.180260677,14400
44901,1499.9985,0.130434783,28080
44910,20.962336,0.158036541,9900
44918,1318.8,0.09901793,31500
44919,807.48306,0.160369437,60000
44920,639.213,0.175597692,22050
44921,676.0236,0.21875,19500
44922,265.886938,0.186793527,18000
44927,1026.4455,0.212598425,17066.4
44931,325.587345,0.172527927,24000
44934,1398,0.065333209,36600
44935,16.494123,0.232363553,8100
44941,795.197728,0.185136897,13680
44944,227.64304,0.185136897,14400
44945,1249.9975,0.2,18900
44947,214.5652,0.224806202,19500
44948,330,0.099099099,19032
44952,1677.6,0.157113958,22500
44953,400.004,0.090909091,21600
44954,20.6402,0.18699187,8399.999999
44956,385.51095,0.172870141,25500
44959,208.50456,0.208860759,8971.499999
44960,206.053988,0.242366846,6661.199999
44961,20.006424,0.213341724,11700
44963,2690.495,0.2,25200
44968,171.4055,0.259259259,16800
44975,11.447025,0.121651296,42000
44976,203.31779,0.099504728,5654.400001
44977,595,0.259259259,12000
44980,159.35841,0.055712937,75000
44981,280.8,0.067164179,15000
44982,8.730396,0.24110192,23700
44988,1442.99889,0.099909991,13636.5
44991,3519,0.190021059,26100
44992,412.5,0.076212471,8700.000001
44995,1187.6,0.228930527,21000
45003,1262.248515,0.129299086,23700
45006,799.2,0.090826439,11435.7
45008,1224.9965,0.259259259,7800.000001
45009,1200,0.166666667,3975.3
45010,302.92042,0.172870141,0.2999988
45014,749.25,0.090826439,28500
45015,505.951841,0.21253642,9000
45019,39.358046,0.208798164,30300
45021,633.295,0.090909091,27000
45022,126.99331,0.213217939,11400
45023,133.854127,0.089501958,14400
45027,1490,0.129677981,22500
45029,388.5,0.114652501,14892
45030,67.566182,0.228514118,28800
45031,420.5182,0.18699187,13384.8
45034,575,0.223300971,15600
45035,230.44665,0.222999223,12600
45036,258.677754,0.239485892,15000
45040,85.056,0.166666667,15300
45042,236.514,0.166666667,25500
45043,450,0.069767442,12900
45044,121,0.099099099,12990
45046,332.999905,0.242366846,18000
45049,410.194032,0.080206034,26700
45050,430.9835,0.224806202,10035
45053,2184.025,0.1799918,18432
45055,911.3055,0.255675475,15600
45061,272.746216,0.118865098,14951.4
45063,125.968815,0.126561272,7200
45064,1856.58,0.130434783,29100
45069,570.4,0.124803081,18000
45072,2685,0.151823579,22500
45076,1040.004,0.166666667,34896
45077,418.001045,0.094612947,11437.2
45079,264.09675,0.156118143,22500
45080,81.608,0.166666667,18000
45082,108.445874,0.206286213,13500
45083,553.998615,0.121651296,24000
45084,71.02,0.062792877,11400
45085,286.00286,0.125109361,5100.000001
45092,1270.8,0.24110192,21000
45093,1007.035603,0.242366846,45000
45094,420,0.122807018,11202
45095,70.3715,0.145299145,2999.999999
45096,502.8,0.173212071,19500
45098,118.5,0.073215941,16500
45099,1516.2,0.117387467,27600
45100,207.3877,0.224806202,15000
45102,121.88988,0.126561272,9600.000001
45109,90.085692,0.145153018,12000
45112,799.75,0.242366846,15000
45116,210,0.173553719,8640
45117,9.4299,0.20508744,6599.999999
45118,228.0019,0.159663866,7499.999999
45120,1053.99915,0.103139013,34065.6
45129,218.31,0.159663866,3888
45136,853.9635,0.130434783,0.2999988
45137,266.2368,0.193548387,11265.9
45138,2625.00175,0.14893617,53700
45139,240,0.074074074,27000
45141,575.332,0.166666667,14700
45148,648.4,0.139488856,29400
45153,950,0.159663866,6000.000001
45157,1110.78,0.178847101,26400
45158,330,0.099099099,46298.4
45160,1708,0.078680671,37500
45161,329.490577,0.203885041,18000
45163,285.43068,0.234303216,25200
45164,1181.074632,0.122499122,29400
45165,699.84,0.162759545,19588.5
45170,59.8158,0.212598425,11063.7
45173,715,0.125109361,18000
45175,2399.25,0.242366846,19500
45178,1050,0.173553719,14586
45183,1556.058,0.130434783,13290
45184,689.99862,0.121265378,19650
45187,900,0.230769231,22690.2
45188,1949.247401,0.206286213,18600
45189,1288.8,0.17681923,48750
45195,850.8,0.175393749,25500
45196,2508,0.111427048,13500
45198,32.959993,0.22039448,9000
45199,72.5,0.067599068,10800
45202,269.9955,0.130434783,16800
45203,188.6852,0.099099099,3150
45208,612.09291,0.125109361,21000
45211,254.814529,0.166597216,22500
45213,133.736008,0.248346362,13500
45217,318.9391,0.224806202,10800
45218,1322.1,0.101527403,24000
45220,454.65,0.114965926,15000
45221,898.70625,0.139784946,15000
45225,1366.79799,0.167360533,24000
45226,2682,0.118243541,11700
45227,280.32996,0.193223074,15973.2
45228,770.5023,0.103139013,8100
45229,794.25,0.24110192,15600
45232,1018.50679,0.253452781,18000
45234,450.0009,0.082568807,11042.4
45236,129.9577,0.224806202,18000
45237,2212.49705,0.227799228,45000
45238,366.541,0.259259259,14100
45243,72.083752,0.224445479,2700
45245,73.119,0.090909091,12000
45247,472,0.055712937,22500
45251,874.9965,0.259259259,13200
45253,990,0.180327869,13800
