BorrowerAPR,CreditScoreRangeLower,CreditScoreRangeUpper,LP_CustomerPrincipalPayments,EstimatedReturn,LenderYield,LP_CustomerPayments,EstimatedLoss,BorrowerRate
0.565228567,0.75,0.75,0.124976,0.676243568,0.504875622,0.180305781,0.277208529,0.509949749
0.570567067,0.75,0.75,0.025932571,0.682675815,0.51721393,0.04360401,0.285516477,0.52241206
0.360961721,0.727272727,0.727272727,0.057114,0.622761437,0.358208955,0.064006794,0.247189299,0.361809045
0.650288674,0.840909091,0.840909091,0.134252,0.622761437,0.635820896,0.288786513,0.247189299,0.642211055
0.322979279,0.727272727,0.727272727,0.242857143,0.622761437,0.323781095,0.226372406,0.247189299,0.327035176
0.209407624,0.568181818,0.568181818,0.000504571,0.622761437,0.199004975,0.001262995,0.247189299,0.190954774
0.303543183,0.818181818,0.818181818,0.111468857,0.555531732,0.275621891,0.120708053,0.124896151,0.27839196
0.404401297,0.636363636,0.636363636,0.142857143,0.622761437,0.39800995,0.139993522,0.247189299,0.40201005
0.727617842,0.681818182,0.681818182,0.028571429,0.622761437,0.696517413,0.029741497,0.247189299,0.703517588
0.571100917,0.727272727,0.727272727,0.029311429,0.623070326,0.510646766,0.049327177,0.311824979,0.515778894
0.324580829,0.863636364,0.863636364,0.285714286,0.557246998,0.296517413,0.306178099,0.151204652,0.299497487
0.446792945,0.75,0.75,0.071405429,0.59584048,0.417910448,0.082087981,0.26336195,0.422110553
0.21043578,0.886363636,0.886363636,0.142857143,0.522084048,0.183084577,0.141702168,0.044585987,0.184924623
0.193431667,0.795454545,0.795454545,0.099988857,0.504073756,0.166169154,0.097394798,0.044585987,0.167839196
0.739580038,0.795454545,0.795454545,0.142857143,0.769296741,0.68358209,0.198601193,0.379673221,0.690452261
0.556133344,0.795454545,0.795454545,0.031326,0.620068611,0.495920398,0.058234739,0.297978399,0.500904523
0.3732205,0.727272727,0.727272727,0.115063429,0.622761437,0.364179104,0.146566712,0.247189299,0.377889447
0.575826479,0.590909091,0.590909091,0.0,0.622761437,0.547263682,5.77e-05,0.247189299,0.582914573
0.676229832,0.863636364,0.863636364,0.428571714,0.834262436,0.645572139,0.539507191,0.26336195,0.652060302
0.59077428,0.727272727,0.727272727,0.119999714,0.703473413,0.537114428,0.149941503,0.285516477,0.542512563
0.326380101,0.772727273,0.772727273,0.057142857,0.559391081,0.298308458,0.049474825,0.151204652,0.301306533
0.571437045,0.636363636,0.636363636,0.108571429,0.622761437,0.517412935,0.124385757,0.247189299,0.56281407
0.269495413,0.818181818,0.818181818,0.285714286,0.533662093,0.221890547,0.257416211,0.083356411,0.244221106
0.232264315,0.772727273,0.772727273,0.228571429,0.622761437,0.246766169,0.21354245,0.247189299,0.249246231
0.397065802,0.727272727,0.727272727,0.1,0.622761437,0.39800995,0.102859272,0.247189299,0.40201005
0.149478013,0.954545455,0.954545455,0.028571429,0.622761437,0.139303483,0.024925596,0.247189299,0.130653266
0.198295634,0.863636364,0.863636364,0.090000286,0.622761437,0.19880597,0.089918764,0.247189299,0.20080402
0.292134609,0.772727273,0.772727273,0.085714286,0.622761437,0.278606965,0.075291475,0.247189299,0.281407035
0.69487504,0.795454545,0.795454545,0.009490286,0.643439108,0.632238806,0.022791201,0.436444198,0.638592965
0.280884214,0.840909091,0.840909091,0.714285714,0.622761437,0.286567164,0.706810557,0.247189299,0.284422111
0.323572445,0.840909091,0.840909091,0.285714286,0.576543739,0.295522388,0.307069642,0.124896151,0.298492462
0.258067067,0.863636364,0.863636364,0.273060286,0.622761437,0.23880597,0.325775326,0.247189299,0.261306533
0.695725245,0.795454545,0.795454545,0.025652857,0.601629503,0.512636816,0.027817642,0.369980615,0.517788945
0.427257988,0.909090909,0.909090909,0.031384571,0.649656947,0.394427861,0.06814243,0.145389089,0.39839196
0.493237899,0.568181818,0.568181818,0.028720857,0.622761437,0.48159204,0.035963377,0.247189299,0.47638191
0.246539861,0.886363636,0.886363636,0.285714286,0.622761437,0.247164179,0.258745049,0.247189299,0.249648241
0.374268428,0.795454545,0.795454545,0.028566571,0.622761437,0.353233831,0.031544481,0.247189299,0.35678392
0.530073553,0.727272727,0.727272727,0.017273429,0.700900515,0.495323383,0.045737914,0.232899474,0.500301508
0.607007276,0.681818182,0.681818182,0.010014,0.622761437,0.576915423,0.020130331,0.247189299,0.582713568
0.691830117,0.795454545,0.795454545,0.074285714,0.710548885,0.636616915,0.07149118,0.393519801,0.643015075
0.441731256,0.636363636,0.636363636,0.074285714,0.622761437,0.407960199,0.085248792,0.247189299,0.432160804
0.306706738,0.75,0.75,0.081742857,0.622761437,0.307462687,0.077054906,0.247189299,0.310552764
0.696081145,0.75,0.75,0.057142857,0.725557461,0.64079602,0.074885625,0.379673221,0.647236181
0.232798165,0.75,0.75,0.08,0.533662093,0.191840796,0.076143464,0.041816671,0.193768844
0.196970895,0.772727273,0.772727273,0.057142857,0.622761437,0.194029851,0.055254496,0.247189299,0.195979899
0.69487504,0.795454545,0.795454545,0.057142857,0.664236707,0.632238806,0.054146763,0.436444198,0.638592965
0.49031161,0.75,0.75,0.020309429,0.711406518,0.456318408,0.049850457,0.16643589,0.460904523
0.088579563,0.954545455,0.954545455,0.028571429,0.622761437,0.078606965,0.025957908,0.247189299,0.069346734
0.397065802,0.727272727,0.727272727,0.024862857,0.622761437,0.39800995,0.039428084,0.247189299,0.40201005
0.551091427,0.727272727,0.727272727,0.114279714,0.52422813,0.410746269,0.109683784,0.311824979,0.414874372
0.727617842,0.659090909,0.659090909,0.031428857,0.622761437,0.696517413,0.044117955,0.247189299,0.703517588
0.69487504,0.772727273,0.772727273,0.085714286,0.658876501,0.632238806,0.109198091,0.443367488,0.638592965
0.316059,0.613636364,0.613636364,0.042857143,0.622761437,0.302487562,0.039052943,0.247189299,0.305527638
0.350620848,0.704545455,0.704545455,0.111982,0.622761437,0.32238806,0.130078706,0.247189299,0.325628141
0.69487504,0.795454545,0.795454545,0.114285714,0.658876501,0.632238806,0.116447124,0.443367488,0.638592965
0.382355267,0.75,0.75,0.142857714,0.622761437,0.383283582,0.162046482,0.247189299,0.387135678
0.246282822,0.795454545,0.795454545,0.148571429,0.49635506,0.218706468,0.149617463,0.123511493,0.220904523
0.426842771,0.75,0.75,0.005621143,0.622761437,0.427860697,0.009273119,0.247189299,0.432160804
0.571437045,0.613636364,0.613636364,0.009864,0.622761437,0.55721393,0.018348966,0.247189299,0.56281407
0.319044606,0.795454545,0.795454545,0.114286286,0.622761437,0.305472637,0.120910978,0.247189299,0.308542714
0.36459981,0.659090909,0.659090909,0.142857143,0.622761437,0.358208955,0.152815616,0.247189299,0.361809045
0.565722873,0.75,0.75,0.114285714,0.699185249,0.512437811,0.140603279,0.257823318,0.51758794
0.638741696,0.75,0.75,0.238737429,0.768010292,0.606766169,0.263531715,0.296593741,0.612864322
0.358964726,0.704545455,0.704545455,0.057142857,0.622761437,0.366169154,0.061227511,0.247189299,0.359798995
0.368949699,0.795454545,0.795454545,0.020228,0.627572899,0.337114428,0.03664315,0.103849349,0.340502513
0.330314774,0.727272727,0.727272727,0.071428571,0.585977702,0.288358209,0.063294346,0.102741623,0.291256281
0.386487662,0.818181818,0.818181818,0.428571429,0.621998285,0.35800995,0.443326501,0.151204652,0.36160804
0.514631446,0.704545455,0.704545455,0.428571429,0.637006861,0.455124378,0.414334545,0.260592634,0.459698492
0.287844037,0.75,0.75,0.283330286,0.622761437,0.278606965,0.295175695,0.247189299,0.291457286
0.467593325,0.795454545,0.795454545,0.057953714,0.693610635,0.434029851,0.131850244,0.159235669,0.43839196
0.162764948,0.863636364,0.863636364,0.214285714,0.622761437,0.173134328,0.186224502,0.247189299,0.164824121
0.138504429,0.977272727,0.977272727,0.028571429,0.622761437,0.128358209,0.02498726,0.247189299,0.11959799
0.612543499,0.704545455,0.704545455,0.042857143,0.622761437,0.577114428,0.048727247,0.247189299,0.582914573
0.319301645,0.795454545,0.795454545,0.028571429,0.622761437,0.308457711,0.027586465,0.247189299,0.301507538
0.598188864,0.75,0.75,0.018024286,0.622761437,0.568159204,0.035430515,0.247189299,0.573869347
0.568273489,0.795454545,0.795454545,0.057142857,0.649442539,0.507860697,0.06226621,0.315978953,0.512964824
0.336602341,0.681818182,0.681818182,0.034816571,0.622761437,0.308457711,0.048085552,0.247189299,0.311557789
0.160767953,0.863636364,0.863636364,0.171428857,0.622761437,0.16119403,0.164597291,0.247189299,0.16281407
0.330314774,0.795454545,0.795454545,0.134402,0.554888508,0.288358209,0.156000012,0.142896705,0.291256281
0.486554888,0.636363636,0.636363636,0.017857714,0.622761437,0.487562189,0.033773706,0.247189299,0.48241206
0.357145682,0.75,0.75,0.041937714,0.622761437,0.348059701,0.06043178,0.247189299,0.36160804
0.338124802,0.772727273,0.772727273,0.428571429,0.572469983,0.281393035,0.383744742,0.110772639,0.284221106
0.46684198,0.681818182,0.681818182,0.042856571,0.622761437,0.437810945,0.050540303,0.247189299,0.442211055
0.36726906,0.681818182,0.681818182,0.075964571,0.622761437,0.358208955,0.090142817,0.247189299,0.371859296
0.236831699,0.727272727,0.727272727,0.033909714,0.622761437,0.228855721,0.036348099,0.247189299,0.231155779
0.336602341,0.704545455,0.704545455,0.142857429,0.622761437,0.308457711,0.154260165,0.247189299,0.311557789
0.347417748,0.704545455,0.704545455,0.085742857,0.622761437,0.338308458,0.084687187,0.247189299,0.351758794
0.727617842,0.590909091,0.590909091,0.017463429,0.622761437,0.696517413,0.028954611,0.247189299,0.703517588
0.336602341,0.681818182,0.681818182,0.214273429,0.622761437,0.308457711,0.231309914,0.247189299,0.311557789
0.322583834,0.818181818,0.818181818,0.200471429,0.622761437,0.31840796,0.256034553,0.247189299,0.326633166
0.239817305,0.818181818,0.818181818,0.714285714,0.51329331,0.19880597,0.693841061,0.077817779,0.20080402
0.231255932,0.931818182,0.931818182,0.628571429,0.595197256,0.23880597,0.640053713,0.027970091,0.24120603
0.69487504,0.727272727,0.727272727,0.003418571,0.664236707,0.632238806,0.007525657,0.436444198,0.638592965
0.228270326,0.795454545,0.795454545,0.228571429,0.622761437,0.208955224,0.230265564,0.247189299,0.231155779
0.254488295,0.886363636,0.886363636,0.114286,0.569039451,0.226865672,0.106385888,0.044585987,0.229145729
0.69487504,0.75,0.75,0.114285714,0.658876501,0.632238806,0.12869754,0.443367488,0.638592965
0.380694401,0.795454545,0.795454545,0.285714286,0.633361921,0.348656716,0.274579077,0.110772639,0.352160804
0.650506169,0.727272727,0.727272727,0.114285714,0.661234991,0.588656716,0.126691631,0.393519801,0.594572864
0.500138406,0.522727273,0.522727273,0.003404,0.622761437,0.447761194,0.005566425,0.247189299,0.502512563
0.600660392,0.75,0.75,0.025793429,0.629073756,0.539701493,0.044257988,0.339518139,0.545125628
0.397263524,0.613636364,0.613636364,0.028571429,0.622761437,0.356218905,0.031965071,0.247189299,0.379899497
0.516035274,0.636363636,0.636363636,0.010389143,0.622761437,0.487363184,0.017371193,0.247189299,0.52241206
0.580136824,0.659090909,0.659090909,0.009810286,0.622761437,0.550248756,0.019551775,0.247189299,0.555778894
0.297769693,0.75,0.75,0.009545714,0.622761437,0.298507463,0.012832164,0.247189299,0.301507538
0.312658178,0.636363636,0.636363636,0.075714286,0.622761437,0.323383085,0.080977299,0.247189299,0.316582915
0.579464568,0.0,0.0,0.006565714,0.622761437,0.587064677,0.012566347,0.247189299,0.582914573
0.402799747,0.75,0.75,0.079714857,0.600343053,0.345074627,0.107416726,0.159235669,0.348542714
0.548343088,0.727272727,0.727272727,0.428571429,0.648799314,0.513233831,0.396787203,0.284131819,0.51839196
0.402799747,0.772727273,0.772727273,0.185714286,0.587264151,0.345074627,0.18025075,0.159235669,0.348542714
0.671622904,0.727272727,0.727272727,0.114285714,0.726415094,0.616716418,0.150804302,0.346441429,0.622914573
0.591406991,0.590909091,0.590909091,0.0,0.622761437,0.537313433,5.77e-05,0.247189299,0.582914573
0.371104872,0.818181818,0.818181818,0.342857143,0.622427101,0.35800995,0.317321519,0.151204652,0.36160804
0.599276337,0.590909091,0.590909091,0.028571429,0.622761437,0.587064677,0.029027575,0.247189299,0.582914573
0.191454445,0.818181818,0.818181818,0.199999429,0.622761437,0.178109453,0.195141154,0.247189299,0.179899497
0.691830117,0.772727273,0.772727273,0.128571429,0.710548885,0.636616915,0.172076026,0.393519801,0.643015075
0.691830117,0.818181818,0.818181818,0.065346,0.710548885,0.636616915,0.107047727,0.393519801,0.643015075
0.601075609,0.727272727,0.727272727,0.217142857,0.714193825,0.547263682,0.216414106,0.285516477,0.552763819
0.481058209,0.772727273,0.772727273,0.057142857,0.632718696,0.422089552,0.065913943,0.22182221,0.426331658
0.322208162,0.75,0.75,0.043008286,0.622761437,0.323383085,0.040688134,0.247189299,0.316582915
0.554630655,0.727272727,0.727272727,0.03092,0.704331046,0.519402985,0.0826034,0.260592634,0.524623116
0.415730781,0.75,0.75,0.085714286,0.622761437,0.387064677,0.097930853,0.247189299,0.390954774
0.486891016,0.727272727,0.727272727,0.042316286,0.622761437,0.457711443,0.058401304,0.247189299,0.462311558
0.641490035,0.75,0.75,0.051116286,0.755789022,0.587064677,0.082952253,0.285516477,0.592964824
0.252293578,0.75,0.75,0.571428286,0.555960549,0.224676617,0.574095547,0.058432567,0.226934673
0.165038754,0.886363636,0.886363636,0.014219429,0.499935678,0.152437811,0.015377814,0.02769316,0.153969849
0.69487504,0.840909091,0.840909091,0.114285714,0.658876501,0.632238806,0.142647267,0.443367488,0.638592965
0.69487504,0.840909091,0.840909091,0.049552571,0.658876501,0.632238806,0.087890253,0.443367488,0.638592965
0.456026574,0.727272727,0.727272727,0.128571429,0.511578045,0.31681592,0.113662927,0.214621988,0.32
0.516232996,0.764137188,0.764137188,0.085742857,0.622761437,0.502487562,0.103866034,0.247189299,0.522613065
0.536104081,0.613636364,0.613636364,0.056778,0.622761437,0.547263682,0.08093185,0.247189299,0.542713568
0.357343404,0.772727273,0.772727273,0.428572286,0.622761437,0.358208955,0.479918062,0.247189299,0.361809045
0.251107245,0.818181818,0.818181818,0.424615429,0.622761437,0.251741294,0.469356639,0.247189299,0.254271357
0.228270326,0.863636364,0.863636364,0.714285714,0.622761437,0.228855721,0.684415868,0.247189299,0.231155779
0.21043578,0.863636364,0.863636364,0.1,0.522084048,0.183084577,0.094077739,0.044585987,0.184924623
0.159462986,0.931818182,0.931818182,0.028571429,0.622761437,0.149253731,0.025022636,0.247189299,0.140703518
0.575826479,0.636363636,0.636363636,0.050317429,0.622761437,0.587064677,0.073933156,0.247189299,0.582914573
0.218324897,0.863636364,0.863636364,0.021324,0.521012007,0.188855721,0.028894176,0.04846303,0.190753769
0.575826479,0.75,0.75,0.036339143,0.622761437,0.567164179,0.092122684,0.247189299,0.582914573
0.330314774,0.772727273,0.772727273,0.2,0.554888508,0.288358209,0.201785343,0.142896705,0.291256281
0.46648608,0.795454545,0.795454545,0.114284857,0.602701544,0.407761194,0.099650554,0.214621988,0.411859296
0.230465043,0.818181818,0.818181818,0.214285429,0.543524871,0.202985075,0.215202208,0.044585987,0.205025126
0.35783771,0.840909091,0.840909091,0.142857143,0.60806175,0.329552239,0.151314808,0.130434783,0.332864322
0.591406991,0.590909091,0.590909091,0.026520286,0.622761437,0.577114428,0.050503453,0.247189299,0.582914573
0.639354635,0.727272727,0.727272727,0.016672286,0.76329331,0.60238806,0.069872696,0.296593741,0.608442211
0.66741142,0.681818182,0.681818182,0.142857429,0.622761437,0.63681592,0.193744019,0.247189299,0.64321608
0.644930402,0.727272727,0.727272727,0.328542571,0.622761437,0.614527363,0.418681459,0.247189299,0.620703518
0.406991458,0.75,0.75,0.073264571,0.622761437,0.407960199,0.109217254,0.247189299,0.412060302
0.575826479,0.613636364,0.613636364,0.00271,0.622761437,0.562189055,0.008877588,0.247189299,0.582914573
0.559099177,0.727272727,0.727272727,0.185714286,0.712049743,0.523781095,0.173172705,0.25643866,0.529045226
0.570567067,0.727272727,0.727272727,0.271428571,0.674099485,0.51721393,0.279380729,0.296593741,0.52241206
0.360961721,0.681818182,0.681818182,0.057142857,0.622761437,0.358208955,0.063585958,0.247189299,0.361809045
0.368653116,0.727272727,0.727272727,0.117063429,0.622761437,0.340298507,0.131982661,0.247189299,0.343718593
0.488729832,0.772727273,0.772727273,0.085714286,0.606989708,0.429651741,0.074845962,0.235391858,0.433969849
0.321595223,0.681818182,0.681818182,0.092857143,0.622761437,0.332338308,0.093076136,0.247189299,0.325628141
0.531892597,0.818181818,0.818181818,0.714285714,0.711620926,0.497114428,0.742965561,0.221545278,0.502110553
0.141331857,0.764137188,0.764137188,0.142857143,0.622761437,0.149253731,0.130863627,0.247189299,0.143115578
0.425755299,0.75,0.75,0.090263429,0.622761437,0.397014925,0.136177013,0.247189299,0.401005025
0.611357165,0.772727273,0.772727273,0.2,0.622761437,0.597014925,0.266083015,0.247189299,0.603015075
0.380635084,0.727272727,0.727272727,0.078571429,0.622761437,0.356218905,0.087920717,0.247189299,0.359798995
0.526257513,0.704545455,0.704545455,0.051142857,0.622761437,0.531343284,0.0640859,0.247189299,0.526633166
0.362484182,0.772727273,0.772727273,0.071428571,0.598198971,0.320199005,0.069125608,0.130434783,0.323417085
0.570863651,0.613636364,0.613636364,0.001983143,0.622761437,0.507462687,0.003849426,0.247189299,0.577889447
0.530172414,0.704545455,0.704545455,0.057142857,0.658233276,0.477412935,0.068609943,0.26336195,0.482211055
0.608332015,0.727272727,0.727272727,0.041603714,0.745283019,0.576915423,0.158598972,0.285516477,0.582713568
0.178642044,0.772727273,0.772727273,0.072142857,0.622761437,0.189054726,0.066966891,0.247189299,0.180904523
0.292806865,0.886363636,0.886363636,0.285714286,0.622761437,0.298507463,0.263741518,0.247189299,0.296482412
0.346409364,0.840909091,0.840909091,0.003606571,0.579974271,0.318208955,0.005238945,0.151204652,0.321407035
0.104278709,0.931818182,0.931818182,0.142857143,0.444253859,0.099303483,0.126209378,0.029354749,0.100301508
0.160372509,0.863636364,0.863636364,0.028443714,0.622761437,0.16079602,0.030117129,0.247189299,0.16241206
0.567087156,0.636363636,0.636363636,0.0085,0.622761437,0.537313433,0.016122199,0.247189299,0.542713568
0.287844037,0.840909091,0.840909091,0.081473429,0.622761437,0.278606965,0.103301972,0.247189299,0.291457286
0.409660709,0.795454545,0.795454545,0.057142857,0.621998285,0.351840796,0.051015187,0.142896705,0.355376884
0.346962986,0.795454545,0.795454545,0.071040286,0.622761437,0.333333333,0.09170406,0.247189299,0.336683417
0.476609459,0.863636364,0.863636364,0.142857143,0.628216123,0.417711443,0.152847553,0.221545278,0.421909548
0.643823157,0.727272727,0.727272727,0.006141143,0.62630789,0.582089552,0.01245211,0.394904459,0.587939698
0.322583834,0.727272727,0.727272727,0.035319143,0.622761437,0.294527363,0.038968924,0.247189299,0.297487437
0.608332015,0.795454545,0.795454545,0.285714286,0.745283019,0.576915423,0.326377221,0.285516477,0.582713568
0.257058684,0.772727273,0.772727273,0.085714286,0.622761437,0.247761194,0.07926939,0.247189299,0.260301508
0.575826479,0.704545455,0.704545455,0.054027143,0.622761437,0.577114428,0.080360909,0.247189299,0.582914573
0.248121639,0.772727273,0.772727273,0.139039429,0.622761437,0.23880597,0.143793571,0.247189299,0.251256281
0.291818254,0.681818182,0.681818182,0.072857143,0.622761437,0.292537313,0.071193918,0.247189299,0.295477387
0.557537172,0.818181818,0.818181818,0.178658857,0.63829331,0.497313433,0.278405658,0.315978953,0.502311558
0.161657703,0.909090909,0.909090909,0.585714286,0.509433962,0.149054726,0.540237327,0.014123511,0.150552764
0.351747865,0.772727273,0.772727273,0.200000571,0.622761437,0.338109453,0.22083251,0.247189299,0.341507538
0.396472635,0.75,0.75,0.070260857,0.666166381,0.364179104,0.137150364,0.102741623,0.367839196
0.691830117,0.795454545,0.795454545,0.011594,0.710548885,0.636616915,0.024130111,0.393519801,0.643015075
0.460376463,0.613636364,0.613636364,0.057142857,0.622761437,0.467661692,0.068544103,0.247189299,0.462311558
0.579504113,0.659090909,0.659090909,0.057142857,0.622761437,0.581890547,0.07027486,0.247189299,0.582713568
0.69487504,0.795454545,0.795454545,0.014488571,0.658876501,0.632238806,0.029930664,0.443367488,0.638592965
0.486357165,0.704545455,0.704545455,0.007550571,0.622761437,0.477412935,0.01269901,0.247189299,0.482211055
0.681726511,0.772727273,0.772727273,0.022841143,0.70025729,0.626666667,0.047200152,0.393519801,0.632964824
0.42923521,0.931818182,0.931818182,0.157142857,0.637650086,0.377910448,0.164093664,0.155358626,0.381708543
0.248121639,0.75,0.75,0.072857143,0.622761437,0.248756219,0.066712621,0.247189299,0.251256281
0.555955394,0.681818182,0.681818182,0.09257,0.622761437,0.567164179,0.123555633,0.247189299,0.56281407
0.058545555,0.886363636,0.886363636,0.311428571,0.622761437,0.068656716,0.269369855,0.247189299,0.059296482
0.21043578,0.795454545,0.795454545,0.142857143,0.522084048,0.183084577,0.140923389,0.044585987,0.184924623
0.395068807,0.659090909,0.659090909,0.257142857,0.622761437,0.386069652,0.227950846,0.247189299,0.4
0.12233075,0.863636364,0.863636364,0.018142571,0.622761437,0.133532338,0.018287548,0.247189299,0.114773869
0.471646631,0.590909091,0.590909091,0.003660571,0.622761437,0.437810945,0.006391145,0.247189299,0.462311558
0.46061373,0.681818182,0.681818182,0.045377714,0.622761437,0.461691542,0.074499184,0.247189299,0.466331658
0.69487504,0.795454545,0.795454545,0.007670857,0.664236707,0.632238806,0.016061272,0.436444198,0.638592965
0.476510598,0.659090909,0.659090909,0.085714286,0.622761437,0.487562189,0.07718069,0.247189299,0.48241206
0.670752926,0.727272727,0.727272727,0.004085714,0.681603774,0.608557214,0.008463631,0.393519801,0.614673367
0.169408415,0.818181818,0.818181818,0.085714571,0.510720412,0.142288557,0.082169298,0.003046248,0.143718593
0.419744543,0.704545455,0.704545455,0.085714857,0.622761437,0.391044776,0.098243839,0.247189299,0.394974874
0.183446694,0.909090909,0.909090909,0.028570571,0.622761437,0.16318408,0.027854739,0.247189299,0.164824121
0.682062638,0.681818182,0.681818182,0.074285429,0.622761437,0.651343284,0.100823882,0.247189299,0.657889447
0.219392597,0.795454545,0.795454545,0.028571429,0.622761437,0.199004975,0.025836546,0.247189299,0.201005025
0.401692502,0.772727273,0.772727273,0.042857429,0.618996569,0.368159204,0.048344736,0.16643589,0.371859296
0.557537172,0.840909091,0.840909091,0.385714286,0.63829331,0.497313433,0.420788585,0.315978953,0.502311558
0.286519298,0.818181818,0.818181818,0.228571429,0.537521441,0.258706468,0.233535454,0.124896151,0.261306533
0.442878045,0.818181818,0.818181818,0.428571429,0.62864494,0.409751244,0.399960789,0.186928829,0.413869347
0.476668776,0.704545455,0.704545455,0.057142,0.622761437,0.447562189,0.064688287,0.247189299,0.452060302
0.211404619,0.818181818,0.818181818,0.514285714,0.622761437,0.221890547,0.507519516,0.247189299,0.214070352
0.46648608,0.75,0.75,0.114285714,0.609133791,0.407761194,0.124975124,0.232899474,0.411859296
0.346765264,0.727272727,0.727272727,0.038571429,0.556174957,0.308258706,0.041725851,0.16643589,0.311356784
0.691830117,0.727272727,0.727272727,0.085714286,0.624785592,0.636616915,0.102987758,0.493215176,0.643015075
0.250514078,0.886363636,0.886363636,0.171428571,0.622761437,0.258706468,0.177597496,0.247189299,0.253668342
0.174509649,0.818181818,0.818181818,0.142857143,0.622761437,0.16119403,0.134686523,0.247189299,0.16281407
0.138939418,0.886363636,0.886363636,0.077142857,0.622761437,0.149253731,0.070054001,0.247189299,0.140703518
0.366082727,0.681818182,0.681818182,0.112768571,0.622761437,0.357014925,0.137062905,0.247189299,0.370653266
0.558861911,0.772727273,0.772727273,0.1,0.539236707,0.378109453,0.090730463,0.282747161,0.381909548
0.475502214,0.75,0.75,0.1,0.696183533,0.441791045,0.098620945,0.16643589,0.446231156
0.396472635,0.818181818,0.818181818,0.063038571,0.666166381,0.364179104,0.122489418,0.102741623,0.367839196
0.269337235,0.590909091,0.590909091,0.028571429,0.622761437,0.258706468,0.025790851,0.247189299,0.251256281
0.450984657,0.772727273,0.772727273,0.010674,0.630789022,0.417711443,0.025972648,0.193852119,0.421909548
0.210831224,0.886363636,0.886363636,0.028571143,0.524656947,0.155223881,0.027654516,0.003046248,0.15678392
0.272184435,0.840909091,0.840909091,0.428288857,0.622761437,0.258706468,0.447051374,0.247189299,0.261306533
0.27791838,0.727272727,0.727272727,0.1,0.622761437,0.288557214,0.096562708,0.247189299,0.281407035
0.573928345,0.727272727,0.727272727,0.4,0.724056604,0.538308458,0.377618428,0.260592634,0.543718593
0.448137457,0.840909091,0.840909091,0.428571714,0.688679245,0.414925373,0.438188033,0.142896705,0.419095477
0.627273806,0.727272727,0.727272727,0.214285714,0.622761437,0.597014925,0.216861966,0.247189299,0.603015075
0.296108826,0.772727273,0.772727273,0.11426,0.622761437,0.282587065,0.125888531,0.247189299,0.285427136
0.386685384,0.727272727,0.727272727,0.071899143,0.608490566,0.358208955,0.068036054,0.16643589,0.361809045
0.421741537,0.681818182,0.681818182,0.028571429,0.622761437,0.393034826,0.028475305,0.247189299,0.396984925
0.69487504,0.840909091,0.840909091,0.114285714,0.658876501,0.632238806,0.114370707,0.443367488,0.638592965
0.267992724,0.772727273,0.772727273,0.096452,0.622761437,0.268656716,0.113439121,0.247189299,0.271356784
0.559969155,0.75,0.75,0.057142857,0.655874786,0.499701493,0.066958784,0.296593741,0.504723618
0.287844037,0.795454545,0.795454545,0.182857429,0.622761437,0.288557214,0.194959602,0.247189299,0.291457286
0.320606612,0.75,0.75,0.157141714,0.622761437,0.311442786,0.170506676,0.247189299,0.324623116
0.69487504,0.795454545,0.795454545,0.021662571,0.653516295,0.632238806,0.050899967,0.450290778,0.638592965
0.567087156,0.636363636,0.636363636,0.014741714,0.622761437,0.537313433,0.022125431,0.247189299,0.542713568
0.576123062,0.636363636,0.636363636,0.031655143,0.622761437,0.546268657,0.042453039,0.247189299,0.551758794
0.134767479,0.818181818,0.818181818,0.028571143,0.510291595,0.141890547,0.027422111,0.003046248,0.143316583
0.347417748,0.727272727,0.727272727,0.083900857,0.622761437,0.358208955,0.102592227,0.247189299,0.351758794
0.691830117,0.795454545,0.795454545,0.114285714,0.663379074,0.636616915,0.108316376,0.443367488,0.643015075
0.570567067,0.727272727,0.727272727,0.128571429,0.682675815,0.51721393,0.155914518,0.285516477,0.52241206
0.446792945,0.727272727,0.727272727,0.004959429,0.622761437,0.417910448,0.007832746,0.247189299,0.422110553
0.575826479,0.545454545,0.545454545,0.002672571,0.622761437,0.547263682,0.005008505,0.247189299,0.582914573
0.45021354,0.75,0.75,0.071428571,0.67474271,0.421293532,0.083522703,0.16643589,0.425527638
0.680896077,0.863636364,0.863636364,0.214285714,0.691895369,0.618507463,0.244871971,0.393519801,0.624723618
0.272184435,0.818181818,0.818181818,0.342858571,0.622761437,0.258706468,0.354569515,0.247189299,0.261306533
0.570567067,0.840909091,0.840909091,0.171428571,0.682675815,0.51721393,0.173884661,0.285516477,0.52241206
0.382157545,0.75,0.75,0.03179,0.622761437,0.393034826,0.060900522,0.247189299,0.386934673
0.327546662,0.727272727,0.727272727,0.025126571,0.622761437,0.31840796,0.033859445,0.247189299,0.331658291
0.424746916,0.772727273,0.772727273,0.0,0.648156089,0.3960199,5.77e-05,0.16643589,0.4
0.292134609,0.795454545,0.795454545,0.314285714,0.622761437,0.278606965,0.340479756,0.247189299,0.281407035
0.228270326,0.795454545,0.795454545,0.071428571,0.622761437,0.228855721,0.072146878,0.247189299,0.231155779
0.504171939,0.772727273,0.772727273,0.08,0.622761437,0.490149254,0.080725486,0.247189299,0.495075377
0.451696457,0.590909091,0.590909091,0.088571429,0.622761437,0.437810945,0.104857319,0.247189299,0.442211055
0.182477855,0.863636364,0.863636364,0.121429143,0.622761437,0.169154229,0.118712462,0.247189299,0.170854271
